,x,y,z,pred_x,pred_y,pred_z
2712,-0.874008,367.132,-111.327,-427.29175,365.34027,-152.63332
2713,-1.02189,366.997,-111.29,-431.15622,363.52725,-152.14839
2714,-1.33298,366.714,-111.214,-425.34778,363.57266,-151.40883
2715,-1.68983,366.392,-111.133,-421.54758,362.49384,-150.52617
2716,-2.18193,365.946,-111.031,-416.674,362.54965,-149.94409
2717,-2.67107,365.498,-110.947,-405.96716,360.8611,-148.75714
2718,-3.06318,365.129,-110.939,-386.2707,368.40076,-146.50232
2719,-3.55506,364.653,-110.953,-396.4502,363.5121,-145.38339
2720,-4.07212,364.135,-110.97,-394.18872,365.1729,-143.66714
2721,-4.51295,363.675,-110.974,-393.45618,361.7836,-142.35216
2722,-5.07713,363.055,-110.966,-399.5279,357.1816,-141.25902
2723,-5.58559,362.458,-110.968,-378.489,360.54648,-139.88649
2724,-5.78461,362.216,-110.956,-376.72327,359.22195,-139.40465
2725,-5.90921,362.059,-110.956,-373.7641,358.75302,-138.83868
2726,-6.11965,361.788,-110.96,-389.57443,353.44638,-138.98607
2727,-6.38602,361.434,-110.966,-383.3388,355.5107,-138.63481
2728,-6.73773,360.946,-110.972,-396.3401,350.6841,-138.7902
2729,-7.19198,360.284,-110.958,-389.18845,353.59866,-138.72438
2730,-7.54404,359.743,-110.96,-400.9001,350.44385,-139.0935
2731,-7.89423,359.182,-110.963,-383.5532,356.46313,-139.17342
2732,-8.31687,358.48,-110.964,-405.13885,348.55942,-139.98346
2733,-8.62191,357.958,-110.965,-410.99936,351.69995,-140.44499
2734,-9.03671,357.232,-110.964,-416.39868,349.16702,-140.43384
2735,-9.46091,356.478,-110.963,-410.34982,346.98923,-140.732
2736,-9.64399,356.15,-110.962,-424.94434,340.41434,-140.78049
2737,-9.87622,355.735,-110.961,-416.87347,341.8284,-140.54298
2738,-10.1864,355.18,-110.961,-412.52612,343.22568,-140.90498
2739,-10.5264,354.576,-110.96,-427.73233,337.54758,-140.54301
2740,-10.9482,353.835,-110.959,-426.21283,336.72394,-140.54604
2741,-11.3538,353.134,-110.959,-426.01758,336.50894,-140.44774
2742,-11.7356,352.487,-110.959,-431.2664,333.3881,-140.13838
2743,-12.1829,351.744,-110.956,-431.56207,331.97083,-140.14752
2744,-12.5685,351.116,-110.943,-434.72943,330.88644,-139.31934
2745,-13.0136,350.405,-110.941,-434.88,330.03574,-139.10881
2746,-13.4962,349.649,-110.939,-431.63312,328.7217,-138.36298
2747,-14.3184,348.389,-110.936,-423.78128,329.53305,-137.82779
2748,-14.7742,347.701,-110.935,-426.46854,327.8243,-136.67741
2749,-15.2968,346.918,-110.934,-424.97815,325.0637,-135.99966
2750,-15.7002,346.317,-110.933,-414.3442,325.7871,-135.60237
2751,-16.007,345.86,-110.932,-412.43884,325.8254,-135.00035
2752,-16.5319,345.079,-110.931,-410.86667,324.89505,-134.0916
2753,-16.9593,344.441,-110.931,-406.03406,325.80374,-133.48863
2754,-17.4981,343.634,-110.93,-406.37097,322.40814,-132.84392
2755,-17.9787,342.909,-110.93,-401.784,321.95093,-131.97627
2756,-18.1784,342.607,-110.93,-403.84323,319.62534,-131.61266
2757,-18.3697,342.317,-110.929,-395.2052,320.93588,-131.5229
2758,-18.7831,341.687,-110.929,-400.54602,318.86392,-131.20853
2759,-19.258,340.959,-110.929,-400.2917,315.2847,-130.4048
2760,-19.8096,340.108,-110.928,-392.22736,314.83426,-130.2042
2761,-20.2256,339.463,-110.928,-399.69006,311.32993,-129.66559
2762,-20.7889,338.585,-110.927,-401.76315,310.8376,-129.0392
2763,-21.2492,337.865,-110.927,-397.17822,309.5499,-128.54733
2764,-21.8099,336.986,-110.926,-401.77548,307.8059,-127.89201
2765,-22.2689,336.266,-110.926,-399.02853,308.34412,-127.433975
2766,-22.4945,335.912,-110.925,-392.3773,308.80362,-127.197205
2767,-22.9068,335.265,-110.925,-400.59882,307.12006,-126.77008
2768,-23.3736,334.533,-110.925,-394.1872,305.7243,-126.0777
2769,-23.9655,333.605,-110.924,-392.36072,303.6617,-125.69102
2770,-24.449,332.848,-110.923,-392.11884,303.52618,-125.199036
2771,-25.0347,331.933,-110.923,-383.92752,303.0409,-124.97571
2772,-25.5666,331.105,-110.922,-380.96542,301.91748,-123.934006
2773,-26.0914,330.289,-110.922,-380.90543,300.80597,-123.23709
2774,-26.3502,329.887,-110.922,-385.0209,299.53464,-122.50126
2775,-26.4993,329.656,-110.921,-382.0094,301.47983,-121.963776
2776,-26.6798,329.376,-110.921,-374.84442,302.87137,-122.187546
2777,-26.9153,329.01,-110.921,-384.42764,301.73477,-121.98385
2778,-27.3238,328.377,-110.921,-379.91946,302.19653,-121.56364
2779,-27.7325,327.744,-110.92,-377.31177,301.58505,-121.1394
2780,-28.2673,326.918,-110.92,-372.5636,300.8686,-119.93907
2781,-28.6685,326.299,-110.919,-370.69504,300.70673,-119.854675
2782,-29.1327,325.582,-110.919,-363.85156,302.9959,-119.38847
2783,-29.3137,325.303,-110.919,-362.72958,301.76932,-119.20947
2784,-29.5811,324.89,-110.918,-362.76218,303.96994,-119.25017
2785,-29.7699,324.598,-110.918,-362.51285,303.4716,-119.00118
2786,-30.6112,323.298,-110.917,-365.55533,300.85794,-118.59729
2787,-31.2318,322.336,-110.917,-352.42957,304.9718,-118.21422
2788,-31.8835,321.326,-110.916,-339.133,308.46066,-117.08702
2789,-32.5897,320.23,-110.916,-342.00516,306.02188,-116.436325
2790,-32.9897,319.609,-110.915,-337.22592,302.62912,-115.43411
2791,-33.2093,319.268,-110.915,-338.80084,301.14987,-115.24255
2792,-33.719,318.476,-110.914,-333.3294,302.57233,-114.59151
2793,-34.4246,317.38,-110.912,-324.62524,305.30185,-113.609566
2794,-35.0909,316.345,-110.905,-319.0593,298.36765,-112.03
2795,-35.8594,315.152,-110.903,-325.8462,296.99326,-111.83004
2796,-36.5731,314.044,-110.901,-326.2515,292.74844,-110.931244
2797,-37.0594,313.289,-110.901,-308.57874,300.71286,-110.61893
2798,-37.491,312.619,-110.9,-301.92108,306.52908,-109.94173
2799,-38.1815,311.548,-110.899,-301.86066,302.13492,-109.68302
2800,-39.0057,310.269,-110.898,-294.8186,296.88864,-108.40637
2801,-39.8692,308.93,-110.897,-261.83823,309.43463,-107.214264
2802,-40.615,307.773,-110.897,-269.44186,302.30222,-106.17811
2803,-41.3059,306.702,-110.896,-256.47125,298.564,-105.4393
2804,-41.8633,305.837,-110.895,-256.7959,299.80627,-103.95572
2805,-42.6876,304.559,-110.895,-268.0121,288.7545,-103.43294
2806,-43.6375,303.085,-110.894,-271.14618,289.44708,-102.9089
2807,-44.7837,301.307,-110.893,-282.82086,287.53445,-101.61214
2808,-45.6787,299.919,-110.883,-277.6977,283.34512,-101.276
2809,-46.0948,299.274,-110.882,-273.45712,282.97318,-100.31894
2810,-46.8563,298.093,-110.88,-280.56894,279.98508,-99.39184
2811,-47.8376,296.571,-110.879,-290.78305,267.62723,-97.819374
2812,-48.764,295.134,-110.877,-262.94296,268.82303,-96.926994
2813,-49.6511,293.758,-110.877,-277.78162,263.0866,-95.24948
2814,-50.2634,292.808,-110.876,-266.12405,263.09146,-94.4034
2815,-50.7423,292.066,-110.876,-265.99667,264.16974,-93.725006
2816,-51.7311,290.531,-110.875,-272.3663,255.36923,-92.98364
2817,-52.6492,289.107,-110.874,-269.67258,256.93307,-92.23041
2818,-53.6536,287.548,-110.873,-279.77722,248.84113,-91.23727
2819,-54.5876,286.099,-110.872,-262.93863,243.4107,-89.665855
2820,-55.1136,285.283,-110.871,-278.69293,237.85132,-88.76194
2821,-56.0477,283.834,-110.862,-276.5464,236.30853,-87.96942
2822,-56.9976,282.361,-110.86,-257.94937,237.29463,-87.78134
2823,-57.9947,280.814,-110.858,-267.35275,228.28598,-86.623344
2824,-58.7797,279.597,-110.857,-251.29808,227.94124,-85.498566
2825,-59.1958,278.951,-110.856,-247.93207,226.6494,-85.47788
2826,-60.0123,277.685,-110.855,-250.78137,216.98117,-84.257675
2827,-60.8758,276.346,-110.855,-252.27159,213.17044,-84.25
2828,-61.9435,274.69,-110.853,-250.82904,212.2286,-83.37447
2829,-63.0269,273.009,-110.852,-237.0181,211.16788,-83.86
2830,-63.7254,271.926,-110.852,-225.58023,215.98502,-82.99097
2831,-64.6045,270.562,-110.851,-242.10489,204.98352,-83.95268
2832,-65.6801,268.894,-110.85,-236.37787,201.13861,-83.397415
2833,-66.6927,267.323,-110.84,-238.9985,197.21252,-81.60213
2834,-67.6976,265.764,-110.838,-236.90569,192.33577,-81.92284
2835,-68.2236,264.948,-110.837,-236.39383,194.50851,-82.55539
2836,-69.1971,263.439,-110.835,-231.07193,193.30273,-82.09904
2837,-70.2333,261.831,-110.834,-232.96611,188.4424,-81.971634
2838,-71.301,260.175,-110.833,-230.28223,187.49335,-81.973694
2839,-72.2274,258.738,-110.832,-215.32469,188.84622,-79.82982
2840,-73.5297,256.717,-110.831,-220.44183,179.91843,-80.17929
2841,-74.6829,254.929,-110.83,-208.87393,179.73048,-79.3186
2842,-75.7739,253.238,-110.829,-199.23308,179.66911,-80.31593
2843,-76.6053,251.949,-110.821,-198.77823,183.20387,-79.86102
2844,-77.6562,250.318,-110.818,-199.98212,185.99881,-80.655205
2845,-78.6601,248.76,-110.816,-199.34651,186.80641,-79.76957
2846,-79.6719,247.189,-110.814,-193.22766,198.4697,-80.191925
2847,-80.7229,245.557,-110.813,-193.58678,193.12485,-82.13701
2848,-81.7984,243.89,-110.812,-179.43713,197.04437,-81.7693
2849,-82.9525,242.102,-110.811,-180.98819,184.50519,-81.05879
2850,-84.0905,240.339,-110.81,-173.51137,197.97186,-80.34979
2851,-85.2827,238.488,-110.808,-173.44812,195.63017,-80.65277
2852,-86.4434,236.686,-110.807,-169.09341,197.7945,-79.573
2853,-87.5493,234.971,-110.798,-166.27127,202.1153,-80.90509
2854,-88.7258,233.144,-110.795,-162.77881,192.94594,-79.78794
2855,-89.887,231.343,-110.793,-163.18813,193.54074,-80.784706
2856,-91.0489,229.543,-110.792,-155.53668,195.1031,-80.81596
2857,-92.2579,227.668,-110.79,-163.10838,196.18066,-81.19452
2858,-93.6932,225.44,-110.789,-180.60152,197.99251,-80.89464
2859,-94.752,223.796,-110.788,-166.48494,204.70712,-81.97983
2860,-95.8424,222.105,-110.787,-156.86029,205.6514,-80.47401
2861,-96.8943,220.476,-110.786,-170.27437,204.57553,-82.056915
2862,-98.1179,218.579,-110.776,-170.03775,201.86758,-81.50216
2863,-99.2316,216.85,-110.774,-167.29826,209.53625,-80.76158
2864,-100.439,214.975,-110.771,-172.7118,208.28546,-82.17012
2865,-101.671,213.063,-110.77,-181.755,213.61351,-81.868835
2866,-102.88,211.189,-110.769,-185.4268,215.84947,-83.102615
2867,-104.096,209.304,-110.768,-183.57297,215.15929,-82.645645
2868,-105.336,207.382,-110.766,-166.36948,225.20041,-83.48506
2869,-106.583,205.446,-110.765,-176.873,225.80856,-85.96007
2870,-107.846,203.485,-110.761,-184.52713,225.6961,-85.35922
2871,-109.454,200.99,-110.753,-179.43185,221.18692,-85.2803
2872,-110.764,198.958,-110.75,-173.69876,215.42363,-84.59594
2873,-111.911,197.182,-110.749,-190.27765,215.29236,-88.02161
2874,-113.119,195.307,-110.748,-186.13126,226.8382,-88.080444
2875,-114.327,193.432,-110.746,-173.8991,222.69138,-87.00617
2876,-115.535,191.557,-110.745,-172.15701,224.72919,-88.38803
2877,-116.783,189.623,-110.744,-177.81802,224.40964,-87.2619
2878,-117.991,187.75,-110.743,-169.90317,224.65161,-87.96092
2879,-119.231,185.828,-110.733,-166.97682,229.17708,-89.794525
2880,-120.438,183.953,-110.73,-167.38303,219.39885,-87.71123
2881,-121.67,182.042,-110.728,-158.30801,220.5525,-87.81352
2882,-122.893,180.142,-110.727,-166.37492,207.18933,-85.252686
2883,-124.0,178.426,-110.726,-156.28937,217.01682,-85.745346
2884,-125.162,176.626,-110.725,-160.27377,217.75035,-86.17591
2885,-126.237,174.96,-110.724,-159.36972,221.89691,-86.64757
2886,-127.351,173.231,-110.723,-167.89209,213.21794,-86.862366
2887,-128.457,171.514,-110.722,-147.3514,230.14107,-87.073456
2888,-129.492,169.908,-110.712,-149.51947,231.20839,-87.69873
2889,-130.559,168.252,-110.71,-158.68689,216.99835,-86.12305
2890,-131.477,166.827,-110.708,-166.84627,215.61511,-85.976715
2891,-131.947,166.098,-110.707,-146.81232,215.60532,-86.27662
2892,-132.927,164.577,-110.706,-142.84601,226.28554,-87.11285
2893,-133.869,163.118,-110.705,-157.60883,217.81882,-85.820564
2894,-134.684,161.853,-110.704,-151.74547,212.0711,-87.21039
2895,-135.61,160.418,-110.703,-145.32898,214.78488,-87.38643
2896,-136.653,158.801,-110.702,-144.30905,214.37007,-86.57675
2897,-137.696,157.183,-110.701,-136.77657,214.20468,-86.5024
2898,-138.794,155.481,-110.7,-140.03355,218.9593,-86.09082
2899,-139.884,153.79,-110.691,-153.89249,211.19168,-85.252975
2900,-140.99,152.073,-110.688,-158.82541,213.77603,-84.54771
2901,-142.057,150.417,-110.686,-155.57387,208.15205,-84.675415
2902,-143.084,148.822,-110.685,-157.18968,203.75778,-83.20844
2903,-144.104,147.239,-110.684,-152.35083,194.67477,-83.30571
2904,-145.398,145.232,-110.683,-155.98036,200.39645,-82.90864
2905,-146.331,143.785,-110.682,-151.50287,197.88287,-83.96931
2906,-147.327,142.241,-110.681,-156.84091,192.45462,-83.41383
2907,-148.363,140.635,-110.68,-154.40535,193.51443,-83.39491
2908,-149.461,138.933,-110.679,-161.02628,187.21945,-81.47464
2909,-150.794,136.865,-110.669,-142.39688,200.30075,-82.38075
2910,-151.868,135.199,-110.666,-141.48457,192.14465,-82.60895
2911,-152.833,133.701,-110.664,-139.43391,200.14917,-81.47481
2912,-153.782,132.228,-110.663,-145.25952,198.3383,-81.59949
2913,-154.762,130.706,-110.662,-137.47916,197.79602,-83.96109
2914,-155.813,129.076,-110.661,-147.28708,194.16919,-83.55411
2915,-156.849,127.47,-110.66,-163.10077,195.39345,-81.61522
2916,-157.915,125.815,-110.659,-161.24088,188.30016,-82.57692
2917,-158.794,124.452,-110.658,-165.89436,189.42712,-81.828064
2918,-159.766,122.943,-110.657,-159.33713,180.1047,-83.418396
2919,-160.723,121.46,-110.649,-160.5852,172.52429,-84.98073
2920,-161.776,119.829,-110.646,-179.04404,170.6893,-84.93559
2921,-162.827,118.199,-110.644,-167.8765,172.93692,-85.128815
2922,-163.87,116.58,-110.642,-172.62477,167.69308,-83.83937
2923,-165.101,114.67,-110.641,-170.41736,168.02502,-84.58798
2924,-166.05,113.197,-110.64,-178.4431,166.95868,-83.958855
2925,-166.984,111.749,-110.639,-177.04485,163.32318,-83.67788
2926,-167.94,110.265,-110.638,-186.11594,167.40404,-83.556046
2927,-168.819,108.902,-110.637,-196.26834,170.44878,-85.11974
2928,-169.611,107.673,-110.637,-200.33691,169.69379,-85.01459
2929,-169.972,107.113,-110.636,-196.67004,159.55704,-84.4922
2930,-170.552,106.212,-110.636,-197.39633,162.32588,-85.04411
2931,-171.368,104.947,-110.627,-198.25839,158.7658,-85.075096
2932,-172.215,103.633,-110.625,-205.00476,165.76419,-85.82546
2933,-173.048,102.343,-110.623,-207.17822,163.12915,-85.45801
2934,-173.919,100.992,-110.621,-215.84476,164.07288,-86.94483
2935,-174.868,99.52,-110.62,-211.21455,161.20065,-86.18455
2936,-175.762,98.1327,-110.619,-212.99342,156.04816,-84.468155
2937,-176.578,96.8671,-110.619,-225.15698,164.07382,-85.66664
2938,-177.472,95.4799,-110.618,-221.48456,161.99255,-86.326324
2939,-178.39,94.0561,-110.617,-223.00778,162.31635,-85.97909
2940,-179.221,92.7662,-110.616,-229.89444,157.95782,-87.26991
2941,-180.068,91.452,-110.615,-239.5239,156.55913,-87.44301
2942,-181.096,89.8579,-110.614,-237.59476,167.19614,-87.461525
2943,-181.998,88.4587,-110.605,-240.71378,173.83223,-88.12476
2944,-182.798,87.2175,-110.603,-234.62842,177.87811,-87.06499
2945,-183.637,85.9154,-110.601,-235.1394,170.51852,-88.70335
2946,-184.571,84.4673,-110.6,-249.90518,171.06982,-88.4568
2947,-185.702,82.715,-110.599,-249.99995,165.33075,-89.341095
2948,-186.588,81.3399,-110.598,-243.48378,167.21342,-90.086876
2949,-187.412,80.0621,-110.597,-254.80219,163.97931,-90.44519
2950,-188.298,78.6871,-110.596,-266.287,163.51178,-91.1191
2951,-188.87,77.7987,-110.596,-265.2616,157.7095,-92.82613
2952,-189.749,76.4358,-110.595,-267.24298,153.34,-93.75652
2953,-190.604,75.1094,-110.594,-272.66428,147.03725,-93.88304
2954,-191.435,73.8195,-110.593,-278.2969,139.78758,-94.03823
2955,-192.243,72.5663,-110.585,-286.10303,137.21008,-94.15305
2956,-192.933,71.4954,-110.582,-287.50717,139.3184,-95.26441
2957,-193.772,70.1934,-110.581,-291.95532,135.90164,-96.278
2958,-194.549,68.9886,-110.579,-302.26465,128.81795,-97.88101
2959,-195.396,67.6744,-110.578,-294.6692,132.99417,-98.639244
2960,-196.26,66.3358,-110.577,-296.73328,128.55911,-99.07171
2961,-197.022,65.1554,-110.576,-303.98526,131.45636,-99.89772
2962,-197.814,63.9264,-110.576,-300.3704,128.42812,-100.16405
2963,-198.669,62.6,-110.575,-305.82843,127.01732,-101.21062
2964,-199.39,61.4804,-110.574,-312.5606,125.786316,-101.58284
2965,-200.19,60.2392,-110.573,-315.45694,127.9475,-103.166084
2966,-200.943,59.071,-110.573,-324.65247,128.17961,-103.68734
2967,-201.61,58.0367,-110.572,-323.44934,131.5442,-104.46786
2968,-202.418,56.7837,-110.566,-322.23175,132.88321,-105.22861
2969,-203.116,55.701,-110.562,-324.89435,132.76245,-105.8821
2970,-203.829,54.5937,-110.56,-320.25467,132.8876,-106.07125
2971,-204.48,53.5837,-110.559,-325.08148,133.02312,-107.21317
2972,-204.872,52.9753,-110.558,-324.50525,129.96289,-108.72699
2973,-205.704,51.6854,-110.557,-327.507,132.52855,-109.17587
2974,-206.261,50.8214,-110.556,-329.31415,135.01956,-109.43538
2975,-206.661,50.2008,-110.556,-330.51337,134.43257,-110.38342
2976,-207.194,49.3733,-110.555,-333.32364,135.72475,-110.38258
2977,-207.57,48.7892,-110.555,-334.28455,136.65762,-110.68139
2978,-208.159,47.8765,-110.554,-334.61896,136.00365,-111.19745
2979,-208.74,46.9762,-110.554,-334.87393,137.6883,-111.30852
2980,-209.415,45.93,-110.553,-332.26675,139.69748,-111.09205
2981,-209.941,45.1149,-110.553,-329.7342,141.50089,-112.2046
2982,-210.592,44.105,-110.552,-331.5352,137.3829,-112.78877
2983,-210.835,43.7278,-110.552,-336.9864,139.01138,-113.01626
2984,-211.454,42.7664,-110.551,-337.3094,137.27545,-113.505974
2985,-211.917,42.0485,-110.551,-336.76648,140.20604,-113.68297
2986,-212.513,41.1236,-110.55,-331.2299,140.13788,-113.718605
2987,-213.117,40.1869,-110.543,-330.77286,141.23967,-113.75627
2988,-213.799,39.1283,-110.54,-332.31262,141.06549,-114.87499
2989,-214.333,38.3008,-110.539,-338.8684,143.66559,-114.70426
2990,-214.795,37.5829,-110.538,-339.11728,141.57498,-114.83957
2991,-215.305,36.7919,-110.537,-337.00616,142.51749,-114.677414
2992,-215.69,36.1956,-110.536,-335.12604,137.06128,-114.612045
2993,-216.231,35.356,-110.535,-338.44644,139.78073,-115.07523
2994,-216.646,34.711,-110.535,-336.0673,139.1544,-115.30063
2995,-217.156,33.92,-110.534,-333.0373,138.82716,-115.42742
2996,-217.635,33.1777,-110.534,-333.3822,141.81903,-116.390686
2997,-218.019,32.5815,-110.534,-330.0711,140.41257,-116.22768
2998,-218.513,31.8148,-110.533,-324.32935,137.00186,-116.62891
2999,-218.921,31.1822,-110.533,-326.6734,139.4545,-117.3793
3000,-219.384,30.4643,-110.532,-326.97083,140.74173,-117.33539
3001,-219.854,29.7343,-110.532,-330.02655,142.32582,-117.60475
3002,-220.231,29.1503,-110.531,-329.59918,142.76709,-117.64929
3003,-220.718,28.3959,-110.531,-323.29108,142.13882,-117.70745
3004,-221.236,27.5929,-110.53,-324.6942,142.78716,-117.81662
3005,-221.612,27.0089,-110.53,-322.98434,142.97435,-117.5727
3006,-222.051,26.3275,-110.53,-322.78455,144.9058,-117.74959
3007,-222.428,25.7435,-110.529,-325.71936,145.25131,-117.240974
3008,-222.789,25.1838,-110.529,-326.34866,143.88756,-117.89618
3009,-223.22,24.5147,-110.528,-326.97437,141.89934,-117.731445
3010,-223.596,23.9308,-110.521,-328.3305,142.21402,-118.032715
3011,-223.941,23.3955,-110.52,-329.55383,140.19856,-118.4102
3012,-224.357,22.7506,-110.518,-323.37506,140.30185,-118.46326
3013,-224.718,22.1909,-110.517,-324.99448,141.07343,-118.65258
3014,-224.969,21.8016,-110.517,-321.9217,142.96512,-119.11812
3015,-225.385,21.1568,-110.516,-320.83475,140.95209,-119.25697
3016,-225.722,20.6336,-110.515,-322.1471,142.95169,-119.92546
3017,-226.043,20.1347,-110.515,-320.33896,143.07294,-120.32485
3018,-226.436,19.5263,-110.514,-318.49353,143.1438,-120.12059
3019,-226.828,18.9179,-110.514,-318.5618,143.68039,-120.334
3020,-227.047,18.5772,-110.514,-316.98367,143.10541,-120.007416
3021,-227.377,18.0661,-110.513,-318.9385,143.09193,-120.05405
3022,-227.761,17.4698,-110.513,-315.91193,142.94568,-120.515625
3023,-228.114,16.9222,-110.512,-317.4831,142.03629,-120.72839
3024,-228.428,16.4355,-110.512,-318.5526,141.82025,-120.60303
3025,-228.804,15.8515,-110.512,-317.4444,140.76292,-121.00716
3026,-229.157,15.3039,-110.511,-318.97867,139.3909,-121.17953
3027,-229.447,14.8537,-110.511,-315.85828,137.30971,-121.377686
3028,-229.769,14.3549,-110.511,-319.05722,139.05093,-121.42923
3029,-230.13,13.7952,-110.511,-318.03357,139.35315,-121.228035
3030,-230.436,13.3207,-110.51,-322.8584,141.91484,-121.48599
3031,-230.694,12.9192,-110.51,-323.58087,140.742,-121.53275
3032,-231.055,12.3595,-110.51,-322.18164,139.54034,-121.46091
3033,-231.408,11.812,-110.509,-324.54388,140.5201,-121.74995
3034,-231.675,11.3984,-110.509,-330.5298,143.25867,-122.1237
3035,-231.965,10.9483,-110.509,-328.8203,143.86533,-122.13201
3036,-232.318,10.4008,-110.508,-332.12097,146.72664,-122.47793
3037,-232.655,9.87765,-110.508,-329.94675,147.16043,-122.724495
